team_size,combination,win_rate,wins,total_games
5,mage + monk + oracle + rogue + swordsman,0.071429,1,14
5,mage + monk + oracle + rogue + valkyrie,0.3,3,10
5,mage + monk + oracle + rogue + warlock,0.615385,8,13
5,mage + monk + oracle + rogue + wraith,0.25,3,12
5,mage + monk + oracle + siren + sniper,0.875,7,8
5,mage + monk + oracle + siren + swordsman,0.384615,5,13
5,mage + monk + oracle + siren + valkyrie,0.666667,6,9
5,mage + monk + oracle + siren + warlock,0.75,6,8
5,mage + monk + oracle + siren + wraith,0.5,6,12
5,mage + monk + oracle + sniper + swordsman,0.6,6,10
5,mage + monk + oracle + sniper + valkyrie,0.857143,6,7
5,mage + monk + oracle + sniper + warlock,1,5,5
5,mage + monk + oracle + sniper + wraith,0.625,5,8
5,mage + monk + oracle + swordsman + valkyrie,0.266667,4,15
5,mage + monk + oracle + swordsman + warlock,0.6875,11,16
5,mage + monk + oracle + swordsman + wraith,0.083333,1,12
5,mage + monk + oracle + valkyrie + warlock,0.777778,7,9
5,mage + monk + oracle + valkyrie + wraith,0.2,3,15
5,mage + monk + oracle + warlock + wraith,0.714286,10,14
5,mage + monk + paladin + rogue + siren,0.4,4,10
5,mage + monk + paladin + rogue + sniper,0.8,8,10
5,mage + monk + paladin + rogue + swordsman,0.1,1,10
5,mage + monk + paladin + rogue + valkyrie,0.090909,1,11
5,mage + monk + paladin + rogue + warlock,0.285714,4,14
5,mage + monk + paladin + rogue + wraith,0.2,2,10
5,mage + monk + paladin + siren + sniper,0.5,4,8
5,mage + monk + paladin + siren + swordsman,0.166667,2,12
5,mage + monk + paladin + siren + valkyrie,0.272727,3,11
5,mage + monk + paladin + siren + warlock,0.636364,7,11
5,mage + monk + paladin + siren + wraith,0.230769,3,13
5,mage + monk + paladin + sniper + swordsman,0.307692,4,13
5,mage + monk + paladin + sniper + valkyrie,0.666667,6,9
5,mage + monk + paladin + sniper + warlock,0.941176,16,17
5,mage + monk + paladin + sniper + wraith,0.5,5,10
5,mage + monk + paladin + swordsman + valkyrie,0.2,2,10
5,mage + monk + paladin + swordsman + warlock,0.333333,5,15
5,mage + monk + paladin + swordsman + wraith,0.111111,1,9
5,mage + monk + paladin + valkyrie + warlock,0.444444,4,9
5,mage + monk + paladin + valkyrie + wraith,0.090909,1,11
5,mage + monk + paladin + warlock + wraith,0.833333,10,12
5,mage + monk + rogue + siren + sniper,0.857143,12,14
5,mage + monk + rogue + siren + swordsman,0.071429,1,14
5,mage + monk + rogue + siren + valkyrie,0.166667,2,12
5,mage + monk + rogue + siren + warlock,0.666667,4,6
5,mage + monk + rogue + siren + wraith,0.2,2,10
5,mage + monk + rogue + sniper + swordsman,0.3125,5,16
5,mage + monk + rogue + sniper + valkyrie,0.4375,7,16
5,mage + monk + rogue + sniper + warlock,0.666667,10,15
5,mage + monk + rogue + sniper + wraith,0.375,3,8
5,mage + monk + rogue + swordsman + valkyrie,0,0,7
5,mage + monk + rogue + swordsman + warlock,0.222222,2,9
5,mage + monk + rogue + swordsman + wraith,0,0,13
5,mage + monk + rogue + valkyrie + warlock,0.454545,5,11
5,mage + monk + rogue + valkyrie + wraith,0.2,2,10
5,mage + monk + rogue + warlock + wraith,0.333333,4,12
5,mage + monk + siren + sniper + swordsman,0.681818,15,22
5,mage + monk + siren + sniper + valkyrie,0.7,7,10
5,mage + monk + siren + sniper + warlock,0.9375,15,16
5,mage + monk + siren + sniper + wraith,0.555556,5,9
5,mage + monk + siren + swordsman + valkyrie,0.181818,2,11
5,mage + monk + siren + swordsman + warlock,0.384615,5,13
5,mage + monk + siren + swordsman + wraith,0.166667,2,12
5,mage + monk + siren + valkyrie + warlock,0.769231,10,13
5,mage + monk + siren + valkyrie + wraith,0.461538,6,13
5,mage + monk + siren + warlock + wraith,0.454545,5,11
5,mage + monk + sniper + swordsman + valkyrie,0.4,4,10
5,mage + monk + sniper + swordsman + warlock,0.866667,13,15
5,mage + monk + sniper + swordsman + wraith,0.545455,6,11
5,mage + monk + sniper + valkyrie + warlock,0.75,6,8
5,mage + monk + sniper + valkyrie + wraith,0.5,3,6
5,mage + monk + sniper + warlock + wraith,0.714286,5,7
5,mage + monk + swordsman + valkyrie + warlock,0.461538,6,13
5,mage + monk + swordsman + valkyrie + wraith,0,0,12
5,mage + monk + swordsman + warlock + wraith,0.375,6,16
5,mage + monk + valkyrie + warlock + wraith,0.583333,7,12
5,mage + oracle + paladin + rogue + siren,0.7,7,10
5,mage + oracle + paladin + rogue + sniper,0.846154,11,13
5,mage + oracle + paladin + rogue + swordsman,0.153846,2,13
5,mage + oracle + paladin + rogue + valkyrie,0.235294,4,17
5,mage + oracle + paladin + rogue + warlock,0.8,12,15
5,mage + oracle + paladin + rogue + wraith,0.384615,5,13
5,mage + oracle + paladin + siren + sniper,0.916667,11,12
5,mage + oracle + paladin + siren + swordsman,0.2,3,15
5,mage + oracle + paladin + siren + valkyrie,0.4,4,10
5,mage + oracle + paladin + siren + warlock,0.769231,10,13
5,mage + oracle + paladin + siren + wraith,0.25,2,8
5,mage + oracle + paladin + sniper + swordsman,0.555556,5,9
5,mage + oracle + paladin + sniper + valkyrie,0.727273,8,11
5,mage + oracle + paladin + sniper + warlock,1,12,12
5,mage + oracle + paladin + sniper + wraith,0.636364,7,11
5,mage + oracle + paladin + swordsman + valkyrie,0.352941,6,17
5,mage + oracle + paladin + swordsman + warlock,0.666667,6,9
5,mage + oracle + paladin + swordsman + wraith,0.1875,3,16
5,mage + oracle + paladin + valkyrie + warlock,0.818182,9,11
5,mage + oracle + paladin + valkyrie + wraith,0.3,3,10
5,mage + oracle + paladin + warlock + wraith,0.666667,8,12
5,mage + oracle + rogue + siren + sniper,0.769231,10,13
5,mage + oracle + rogue + siren + swordsman,0.5,6,12
5,mage + oracle + rogue + siren + valkyrie,0.090909,1,11
5,mage + oracle + rogue + siren + warlock,0.705882,12,17
5,mage + oracle + rogue + siren + wraith,0.444444,4,9
5,mage + oracle + rogue + sniper + swordsman,0.833333,5,6
5,mage + oracle + rogue + sniper + valkyrie,0.777778,7,9
5,mage + oracle + rogue + sniper + warlock,0.928571,13,14
5,mage + oracle + rogue + sniper + wraith,0.666667,8,12
5,mage + oracle + rogue + swordsman + valkyrie,0.076923,1,13
5,mage + oracle + rogue + swordsman + warlock,0.428571,3,7
5,mage + oracle + rogue + swordsman + wraith,0.111111,1,9
5,mage + oracle + rogue + valkyrie + warlock,0.444444,4,9
5,mage + oracle + rogue + valkyrie + wraith,0.166667,1,6
5,mage + oracle + rogue + warlock + wraith,0.647059,11,17
5,mage + oracle + siren + sniper + swordsman,0.9,9,10
5,mage + oracle + siren + sniper + valkyrie,0.857143,6,7
5,mage + oracle + siren + sniper + warlock,0.888889,16,18
5,mage + oracle + siren + sniper + wraith,0.8125,13,16
5,mage + oracle + siren + swordsman + valkyrie,0,0,12
5,mage + oracle + siren + swordsman + warlock,0.714286,5,7
5,mage + oracle + siren + swordsman + wraith,0.333333,3,9
5,mage + oracle + siren + valkyrie + warlock,0.857143,6,7
5,mage + oracle + siren + valkyrie + wraith,0.466667,7,15
5,mage + oracle + siren + warlock + wraith,0.833333,10,12
5,mage + oracle + sniper + swordsman + valkyrie,0.846154,11,13
5,mage + oracle + sniper + swordsman + warlock,0.916667,11,12
5,mage + oracle + sniper + swordsman + wraith,0.4,4,10
5,mage + oracle + sniper + valkyrie + warlock,0.947368,18,19
5,mage + oracle + sniper + valkyrie + wraith,0.727273,8,11
5,mage + oracle + sniper + warlock + wraith,0.9,9,10
5,mage + oracle + swordsman + valkyrie + warlock,0.545455,6,11
5,mage + oracle + swordsman + valkyrie + wraith,0.181818,2,11
5,mage + oracle + swordsman + warlock + wraith,0.714286,5,7
5,mage + oracle + valkyrie + warlock + wraith,0.8,4,5
5,mage + paladin + rogue + siren + sniper,0.75,9,12
5,mage + paladin + rogue + siren + swordsman,0.2,2,10
5,mage + paladin + rogue + siren + valkyrie,0.142857,2,14
5,mage + paladin + rogue + siren + warlock,0.555556,10,18
5,mage + paladin + rogue + siren + wraith,0.076923,1,13
5,mage + paladin + rogue + sniper + swordsman,0.461538,6,13
5,mage + paladin + rogue + sniper + valkyrie,0.363636,4,11
5,mage + paladin + rogue + sniper + warlock,0.777778,7,9
5,mage + paladin + rogue + sniper + wraith,0.666667,4,6
5,mage + paladin + rogue + swordsman + valkyrie,0,0,11
5,mage + paladin + rogue + swordsman + warlock,0.428571,3,7
5,mage + paladin + rogue + swordsman + wraith,0,0,17
5,mage + paladin + rogue + valkyrie + warlock,0.461538,6,13
5,mage + paladin + rogue + valkyrie + wraith,0.125,2,16
5,mage + paladin + rogue + warlock + wraith,0.461538,6,13
5,mage + paladin + siren + sniper + swordsman,0.6,6,10
5,mage + paladin + siren + sniper + valkyrie,0.416667,5,12
5,mage + paladin + siren + sniper + warlock,0.9,9,10
5,mage + paladin + siren + sniper + wraith,0.733333,11,15
5,mage + paladin + siren + swordsman + valkyrie,0.076923,1,13
5,mage + paladin + siren + swordsman + warlock,0.636364,7,11
5,mage + paladin + siren + swordsman + wraith,0,0,8
5,mage + paladin + siren + valkyrie + warlock,0.444444,4,9
5,mage + paladin + siren + valkyrie + wraith,0.25,3,12
5,mage + paladin + siren + warlock + wraith,1,8,8
5,mage + paladin + sniper + swordsman + valkyrie,0.636364,7,11
5,mage + paladin + sniper + swordsman + warlock,1,13,13
5,mage + paladin + sniper + swordsman + wraith,0.777778,7,9
5,mage + paladin + sniper + valkyrie + warlock,0.875,7,8
5,mage + paladin + sniper + valkyrie + wraith,0.571429,8,14
5,mage + paladin + sniper + warlock + wraith,0.823529,14,17
5,mage + paladin + swordsman + valkyrie + warlock,0.384615,5,13
5,mage + paladin + swordsman + valkyrie + wraith,0.166667,3,18
5,mage + paladin + swordsman + warlock + wraith,0.333333,3,9
5,mage + paladin + valkyrie + warlock + wraith,0.4,4,10
5,mage + rogue + siren + sniper + swordsman,0.533333,8,15
5,mage + rogue + siren + sniper + valkyrie,0.7,7,10
5,mage + rogue + siren + sniper + warlock,0.888889,8,9
5,mage + rogue + siren + sniper + wraith,0.833333,5,6
5,mage + rogue + siren + swordsman + valkyrie,0.166667,3,18
5,mage + rogue + siren + swordsman + warlock,0.235294,4,17
5,mage + rogue + siren + swordsman + wraith,0.111111,1,9
5,mage + rogue + siren + valkyrie + warlock,0.666667,6,9
5,mage + rogue + siren + valkyrie + wraith,0.357143,5,14
5,mage + rogue + siren + warlock + wraith,0.5,6,12
5,mage + rogue + sniper + swordsman + valkyrie,0.2,2,10
5,mage + rogue + sniper + swordsman + warlock,0.454545,5,11
5,mage + rogue + sniper + swordsman + wraith,0.352941,6,17
5,mage + rogue + sniper + valkyrie + warlock,0.857143,6,7
5,mage + rogue + sniper + valkyrie + wraith,0.636364,7,11
5,mage + rogue + sniper + warlock + wraith,0.818182,9,11
5,mage + rogue + swordsman + valkyrie + warlock,0.25,4,16
5,mage + rogue + swordsman + valkyrie + wraith,0.166667,2,12
5,mage + rogue + swordsman + warlock + wraith,0.461538,6,13
5,mage + rogue + valkyrie + warlock + wraith,0.6,9,15
5,mage + siren + sniper + swordsman + valkyrie,0.777778,14,18
5,mage + siren + sniper + swordsman + warlock,0.636364,7,11
5,mage + siren + sniper + swordsman + wraith,0.375,3,8
5,mage + siren + sniper + valkyrie + warlock,1,9,9
5,mage + siren + sniper + valkyrie + wraith,0.6,6,10
5,mage + siren + sniper + warlock + wraith,0.769231,10,13
5,mage + siren + swordsman + valkyrie + warlock,0.5,4,8
5,mage + siren + swordsman + valkyrie + wraith,0,0,5
5,mage + siren + swordsman + warlock + wraith,0.285714,2,7
5,mage + siren + valkyrie + warlock + wraith,0.777778,7,9
5,mage + sniper + swordsman + valkyrie + warlock,0.666667,8,12
5,mage + sniper + swordsman + valkyrie + wraith,0.615385,8,13
5,mage + sniper + swordsman + warlock + wraith,1,13,13
5,mage + sniper + valkyrie + warlock + wraith,1,11,11
5,mage + swordsman + valkyrie + warlock + wraith,0.3,3,10
5,monk + oracle + paladin + rogue + siren,0.133333,2,15
5,monk + oracle + paladin + rogue + sniper,0.470588,8,17
5,monk + oracle + paladin + rogue + swordsman,0.045455,1,22
5,monk + oracle + paladin + rogue + valkyrie,0.076923,1,13
5,monk + oracle + paladin + rogue + warlock,0.5,5,10
5,monk + oracle + paladin + rogue + wraith,0.214286,3,14
5,monk + oracle + paladin + siren + sniper,0.75,6,8
5,monk + oracle + paladin + siren + swordsman,0,0,9
5,monk + oracle + paladin + siren + valkyrie,0.25,3,12
5,monk + oracle + paladin + siren + warlock,0.5,5,10
5,monk + oracle + paladin + siren + wraith,0.3125,5,16
5,monk + oracle + paladin + sniper + swordsman,0.444444,4,9
5,monk + oracle + paladin + sniper + valkyrie,0.363636,4,11
5,monk + oracle + paladin + sniper + warlock,1,11,11
5,monk + oracle + paladin + sniper + wraith,0.4,2,5
5,monk + oracle + paladin + swordsman + valkyrie,0,0,13
5,monk + oracle + paladin + swordsman + warlock,0.375,3,8
5,monk + oracle + paladin + swordsman + wraith,0.090909,1,11
5,monk + oracle + paladin + valkyrie + warlock,0.583333,7,12
5,monk + oracle + paladin + valkyrie + wraith,0.083333,1,12
5,monk + oracle + paladin + warlock + wraith,0.4375,7,16
5,monk + oracle + rogue + siren + sniper,0.666667,10,15
5,monk + oracle + rogue + siren + swordsman,0.181818,2,11
5,monk + oracle + rogue + siren + valkyrie,0.5,4,8
5,monk + oracle + rogue + siren + warlock,0.357143,5,14
5,monk + oracle + rogue + siren + wraith,0.142857,1,7
5,monk + oracle + rogue + sniper + swordsman,0.25,1,4
5,monk + oracle + rogue + sniper + valkyrie,0.428571,6,14
5,monk + oracle + rogue + sniper + warlock,1,3,3
5,monk + oracle + rogue + sniper + wraith,0.625,5,8
5,monk + oracle + rogue + swordsman + valkyrie,0,0,14
5,monk + oracle + rogue + swordsman + warlock,0.285714,2,7
5,monk + oracle + rogue + swordsman + wraith,0.153846,2,13
5,monk + oracle + rogue + valkyrie + warlock,0,0,7
5,monk + oracle + rogue + valkyrie + wraith,0.1,1,10
5,monk + oracle + rogue + warlock + wraith,0.388889,7,18
5,monk + oracle + siren + sniper + swordsman,0.571429,8,14
5,monk + oracle + siren + sniper + valkyrie,0.8,8,10
5,monk + oracle + siren + sniper + warlock,0.777778,7,9
5,monk + oracle + siren + sniper + wraith,0.533333,8,15
5,monk + oracle + siren + swordsman + valkyrie,0.333333,5,15
5,monk + oracle + siren + swordsman + warlock,0.307692,4,13
5,monk + oracle + siren + swordsman + wraith,0.222222,2,9
5,monk + oracle + siren + valkyrie + warlock,0.75,12,16
5,monk + oracle + siren + valkyrie + wraith,0.3,3,10
5,monk + oracle + siren + warlock + wraith,0.7,7,10
5,monk + oracle + sniper + swordsman + valkyrie,0.375,3,8
5,monk + oracle + sniper + swordsman + warlock,0.875,7,8
5,monk + oracle + sniper + swordsman + wraith,0.583333,7,12
5,monk + oracle + sniper + valkyrie + warlock,0.818182,9,11
5,monk + oracle + sniper + valkyrie + wraith,0.538462,7,13
5,monk + oracle + sniper + warlock + wraith,0.642857,9,14
5,monk + oracle + swordsman + valkyrie + warlock,0.375,3,8
5,monk + oracle + swordsman + valkyrie + wraith,0,0,7
5,monk + oracle + swordsman + warlock + wraith,0.363636,4,11
5,monk + oracle + valkyrie + warlock + wraith,0.777778,7,9
5,monk + paladin + rogue + siren + sniper,0.47619,10,21
5,monk + paladin + rogue + siren + swordsman,0.125,2,16
5,monk + paladin + rogue + siren + valkyrie,0,0,11
5,monk + paladin + rogue + siren + warlock,0.444444,4,9
5,monk + paladin + rogue + siren + wraith,0.0625,1,16
5,monk + paladin + rogue + sniper + swordsman,0,0,7
5,monk + paladin + rogue + sniper + valkyrie,0.333333,3,9
5,monk + paladin + rogue + sniper + warlock,0.6,6,10
5,monk + paladin + rogue + sniper + wraith,0.571429,8,14
5,monk + paladin + rogue + swordsman + valkyrie,0,0,15
5,monk + paladin + rogue + swordsman + warlock,0.222222,2,9
5,monk + paladin + rogue + swordsman + wraith,0,0,6
5,monk + paladin + rogue + valkyrie + warlock,0.0625,1,16
5,monk + paladin + rogue + valkyrie + wraith,0,0,6
5,monk + paladin + rogue + warlock + wraith,0.071429,1,14
5,monk + paladin + siren + sniper + swordsman,0.4,6,15
5,monk + paladin + siren + sniper + valkyrie,0.444444,4,9
5,monk + paladin + siren + sniper + warlock,1,8,8
5,monk + paladin + siren + sniper + wraith,0.631579,12,19
5,monk + paladin + siren + swordsman + valkyrie,0.076923,1,13
5,monk + paladin + siren + swordsman + warlock,0.538462,7,13
5,monk + paladin + siren + swordsman + wraith,0.071429,1,14
5,monk + paladin + siren + valkyrie + warlock,0.2,3,15
5,monk + paladin + siren + valkyrie + wraith,0.181818,2,11
5,monk + paladin + siren + warlock + wraith,0.25,3,12
5,monk + paladin + sniper + swordsman + valkyrie,0.2,2,10
5,monk + paladin + sniper + swordsman + warlock,0.923077,12,13
5,monk + paladin + sniper + swordsman + wraith,0.285714,4,14
5,monk + paladin + sniper + valkyrie + warlock,0.846154,11,13
5,monk + paladin + sniper + valkyrie + wraith,0.166667,1,6
5,monk + paladin + sniper + warlock + wraith,0.923077,12,13
5,monk + paladin + swordsman + valkyrie + warlock,0.176471,3,17
5,monk + paladin + swordsman + valkyrie + wraith,0,0,10
5,monk + paladin + swordsman + warlock + wraith,0.166667,2,12
5,monk + paladin + valkyrie + warlock + wraith,0.090909,1,11
5,monk + rogue + siren + sniper + swordsman,0.333333,3,9
5,monk + rogue + siren + sniper + valkyrie,0.538462,7,13
5,monk + rogue + siren + sniper + warlock,0.611111,11,18
5,monk + rogue + siren + sniper + wraith,0.4,6,15
5,monk + rogue + siren + swordsman + valkyrie,0.142857,1,7
5,monk + rogue + siren + swordsman + warlock,0.111111,1,9
5,monk + rogue + siren + swordsman + wraith,0,0,13
5,monk + rogue + siren + valkyrie + warlock,0.545455,6,11
5,monk + rogue + siren + valkyrie + wraith,0,0,16
5,monk + rogue + siren + warlock + wraith,0,0,7
5,monk + rogue + sniper + swordsman + valkyrie,0.222222,2,9
5,monk + rogue + sniper + swordsman + warlock,0.555556,5,9
5,monk + rogue + sniper + swordsman + wraith,0.181818,2,11
5,monk + rogue + sniper + valkyrie + warlock,0.909091,10,11
5,monk + rogue + sniper + valkyrie + wraith,0.272727,3,11
5,monk + rogue + sniper + warlock + wraith,0.583333,7,12
5,monk + rogue + swordsman + valkyrie + warlock,0.111111,1,9
5,monk + rogue + swordsman + valkyrie + wraith,0,0,12
5,monk + rogue + swordsman + warlock + wraith,0.2,2,10
5,monk + rogue + valkyrie + warlock + wraith,0.125,2,16
5,monk + siren + sniper + swordsman + valkyrie,0.583333,7,12
5,monk + siren + sniper + swordsman + warlock,0.642857,9,14
5,monk + siren + sniper + swordsman + wraith,0.444444,4,9
